class,number,section,time,room,prof,enrollment
 APSC 172 - Calculus II ,3756,"203-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM101,Staff,53
 APSC 172 - Calculus II ,3757,"204-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM225,Staff,54
 APSC 172 - Calculus II ,3758,"205-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM118,Staff,56
 APSC 172 - Calculus II ,3794,"213-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM234,Staff,56
 APSC 172 - Calculus II ,3795,"214-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM234,Staff,56
 APSC 172 - Calculus II ,3796,"215-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM234,Staff,56
 APSC 200 - Engineering Design & Practice II ,3793,"204-STD
Regular","Mo 11:30AM - 1:30PM
We 12:30PM - 2:30PM
Mo 11:30AM - 1:30PM
We 12:30PM - 2:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B
BEAMISH-MUNRO RM313B","Lai,Yongjun
Lai,Yongjun
Lai,Yongjun
Lai,Yongjun",48
 ARAB 100B - Introductory Arabic (Modern Standard) ,4227,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","KINGSTON RM200
KINGSTON RM200","Mahmoud,Amal
Mahmoud,Amal",29
 ARTF 128 - Introductory Fine Art II ,1935,"001-LLB
Regular","Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","TBA
TBA
TBA
TBA
TBA
TBA
TBA
TBA","Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar",25
 ARTF 228 - Intermediate Fine Art II ,1936,"001-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM405
ONTARIO RM405
ONTARIO RM107
ONTARIO RM107","Aziz,Sylvat
Aziz,Sylvat
Staff
Staff",16
 ARTF 228 - Intermediate Fine Art II ,1944,"002-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM107
ONTARIO RM107
ONTARIO RM405
ONTARIO RM405","Staff
Staff
Staff
Staff",14
 ARTF 338 - Advanced Programs II ,1937,"001-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM410
ONTARIO RM410","Winton,Jan
Winton,Jan",16
 ARTF 338 - Advanced Programs II ,1938,"002-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO STU
ONTARIO STU","Tamasauskas,Otis C K
Tamasauskas,Otis C K",4
 ARTH 375 - Early Netherlandish Painting ,1262,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","MACDONALD RM2
MACDONALD RM2","Spronk,Ronald
Spronk,Ronald",37
 ARTH 482 - Gothic Sculpture ,1284,"001-SEM
Regular",Mo 11:30AM - 2:30PM,ONTARIO RM210,"D'Elia,Una",14
 BCHM 310B - General Biochemistry ,1091,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Jones,Glenville
Jones,Glenville
Jones,Glenville",179
 BCHM 316 - Metabolism ,1095,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Jones,Glenville
Jones,Glenville
Jones,Glenville",179
 BIOL 341 - Plant Physiology ,1326,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MACDONALD RM1
DUNNING RM12
MACDONALD RM1","Ko,Kenton,
Plaxton,William Charles
Ko,Kenton,
Plaxton,William Charles
Ko,Kenton,
Plaxton,William Charles",76
 CHEE 222 - Process Dynamics & Num Methods ,2276,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Li,Xiang
Li,Xiang
Li,Xiang",126
 CHEE 371 - Mitigation of Industrial Pollution ,2319,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM A
MACDONALD RM1
STIRLING RM C","Meunier,Louise
Meunier,Louise
Meunier,Louise",134
 CHEM 112B - General Chemistry ,2647,"002-LEC
Regular","Mo 11:30AM - 12:30PM
Th 12:30PM - 1:30PM
Mo 11:30AM - 12:30PM
Th 12:30PM - 1:30PM
Mo 11:30AM - 12:30PM
Th 12:30PM - 1:30PM","DUNNING AUD
DUNNING AUD
DUNNING AUD
DUNNING AUD
DUNNING AUD
DUNNING AUD","Wang,Suning
Wang,Suning
Cann,Natalie
Cann,Natalie
Stamplecoskie,Kevin
Stamplecoskie,Kevin",382
" CHEM 221 - Material, Solutions, Interfaces ",2677,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","CHERNOFF RM117
CHERNOFF RM117
CHERNOFF RM117","Jerkiewicz,Gregory
Jerkiewicz,Gregory
Jerkiewicz,Gregory",85
 CISC 102 - Discrete Mathematics for Computing l ,3526,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Rappaport,David H
Rappaport,David H
Rappaport,David H",111
 CISC 221 - Computer Architecture ,4248,"005-LAB
Regular",Mo 11:30AM - 1:30PM,GOODWIN RM248,Staff,54
" CISC 497 - Social, Ethical and Legal Issues in Computing ",4252,"001-SEM
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ELLIS RM321
ELLIS RM321
BOTTER RM B139","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",81
 CIVL 341 - Geotechnical Engineering 2 ,1832,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Fr 2:30PM - 3:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Take,Andy W
Take,Andy W
Take,Andy W",139
 CIVL 436 - Prestressed Concrete ,1835,"002-TUT
Regular",Mo 11:30AM - 1:30PM,ELLIS RM327,"Fam,Amir Z",37
 CLST 203 - Myth and Religion ,1789,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","ELLIS AUD
ELLIS AUD","Ward,Graeme
Ward,Graeme",246
 CLST 351 - Digital Photogrammetry ,5603,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","ELLIS RM333
ELLIS RM333","Bevan,George
Bevan,George",19
 CMPE 212 - Introduction to Computing Science II ,3535,"002-LAB
Regular",Mo 11:30AM - 1:30PM,JEFFERY RM155,"McLeod,Alan D",57
 COGS 300 - Programming Cognitive Models ,4261,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Zulkernine,Farhana
Zulkernine,Farhana
Zulkernine,Farhana",6
 COMM 105 - Business Communications ,3702,"006-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM151
GOODES RM151","Coulter,Christine
Coulter,Christine",81
 COMM 122 - Finance II ,3617,"002-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM153
GOODES RM153","Dudley,Evan
Dudley,Evan",82
 COMM 122 - Finance II ,3676,"006-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM141
GOODES RM141","Sonmez,Fatma
Sonmez,Fatma",85
 COMM 162 - Managerial Statistics ,3631,"002-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM118
GOODES RM118","Levina,Tatsiana
Levina,Tatsiana",80
 COMM 318 - Accounting Theory ,3647,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM 101
GOODES RM 101","Hussan,Sameera
Hussan,Sameera",52
 COMM 322 - Advanced Corporate Finance ,4698,"002-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM 305
GOODES RM 305","Chaigneau,Pierre
Chaigneau,Pierre",50
 COMM 335 - Marketing Communications ,3672,"002-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM 103
GOODES RM 103","Libitz,Gregory
Libitz,Gregory",36
 COMM 336 - Consumer Behaviour ,3707,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM304
GOODES RM304","Mitchell,Alexander Ian
Mitchell,Alexander Ian",56
 COMM 374 - international Business Strategy ,3696,"002-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","GOODES RM102
GOODES RM102","Bartholomew,Susan
Bartholomew,Susan",56
 CWRI 296 - Creative Writing II ,1985,"001-SEM
Regular",Mo 11:30AM - 2:30PM,JOHN WATSON RM401,"Smart,Carolyn",12
 DEVS 240 - Culture and Development ,1899,"007-TUT
Regular",Mo 11:30AM - 12:30PM,THEOLOGICAL RM209,Staff,27
 DEVS 240 - Culture and Development ,6159,"008-TUT
Regular",Mo 11:30AM - 12:30PM,MACINTOSH-CORRY RM A309,Staff,26
 DEVS 300 - Cross-Cultural Research Method ,1916,"004-TUT
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM110,Staff,23
 DEVS 492 - Topics in Development Studies I ,1921,"003-SEM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM D122,"Soederberg,Susanne M",18
 DEVS 869 - Global Governance ,1930,"001-SEM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM D122,"Soederberg,Susanne M",18
 DRAM 241 - Design and Theatre ,2383,"001-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","THEOLOGICAL RM102
THEOLOGICAL RM102","Fort,Tim W
Fort,Tim W",21
 DRAM 350B - Playwriting III ,2370,"001-PRA
Regular",Mo 11:30AM - 2:30PM,THEOLOGICAL RM118,"Lazarus,John S",19
 ECON 482 - Seminar In Microeconomics III ,1984,"001-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","TBA
TBA","Garvie,Devon Anne
Garvie,Devon Anne",14
 ECON 491 - Seminar In Macroeconomics II ,1959,"001-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","TBA
TBA","Kennedy,Michael
Kennedy,Michael",15
 ECON 861 - Empirical Micro-Economics II ,5788,"001-LEC
Regular","Mo 11:30AM - 1:00PM
We 1:00PM - 2:30PM","KINES & HLTH RM105
KINES & HLTH RM105","Ferrall,Christopher
Ferrall,Christopher",17
 ELEC 252 - Electronics I ,4624,"007-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314","Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter",71
 ELEC 299 - Mechatronics Project ,3588,"003-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314","Li,Hao
Li,Hao
Li,Hao
Li,Hao
Li,Hao
Li,Hao
Li,Hao",61
 ENGL 290 - Seminar in Literature Interpretation ,2019,"002-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","BIOSCI RM2111
BIOSCI RM2111","Jones,Mark Conrad
Jones,Mark Conrad",25
 ENGL 292B - Introduction to Literary Criticism and Theory ,2021,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","KINES & HLTH RM101
KINES & HLTH RM101","Berg,Maggie Anne
Berg,Maggie Anne",58
 ENGL 389B - Context North America ,2029,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","NICOL RM321
NICOL RM321","Fachinger,Petra
Fachinger,Petra",46
 ENGL 466 - Topics in Modern/Contemporary Canadian Literature I ,2039,"002-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM
Th 1:00PM - 2:30PM
Mo 11:30AM - 1:00PM","GOODWIN RM254
GOODWIN RM254
HUMPHREY RM223
HUMPHREY RM223","Ware,Tracy
Ware,Tracy
Ware,Tracy
Ware,Tracy",19
 ENPH 336 - Solid State Devices ,4702,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Stotz,James
Stotz,James
Stotz,James",73
 ENPH 354 - Engineering Physics Design Project ,4727,"003-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","STIRLING RM404
STIRLING RM405","Gao,Jun,
Morelli,Jordan E
Gao,Jun,
Morelli,Jordan E",18
 ENSC 321 - Environmental Justice in Global Context ,2059,"004-SEM
Regular",Mo 11:30AM - 12:30PM,BIOSCI RM2109,Staff,12
 FILM 226 - Critical Inquiry ,2136,"002-LAB
Regular","Mo 11:30AM - 1:30PM
Mo 11:30AM - 1:30PM
Mo 11:30AM - 1:30PM","IBCPA RM222
IBCPA RM329
IBCPA RM 307","Staff
Staff
Staff",74
 FILM 335 - Culture and Technology ,2196,"001-LEC
Regular",Mo 11:30AM - 2:30PM,IBCPA RM342,"MacKenzie,Scott",35
 FILM 351 - Documentary Production ,2347,"001-LEC
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","IBCPA RM312
IBCPA RM118","Jansen,Alex
Jansen,Alex",16
 FREN 150B - Français intermédiaire ,2531,"022-TUT
Regular",Mo 11:30AM - 12:30PM,KINGSTON RM210,Staff,11
 FREN 150B - Français intermédiaire ,2532,"023-TUT
Regular",Mo 11:30AM - 12:30PM,TBA,Staff,7
 FREN 219 - Communication et Culture IV ,2495,"001-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM
We 10:00AM - 11:30AM","KINGSTON RM304
KINGSTON RM304
KINGSTON RM205","Hoegy,Florine Marie-Laure
Hoegy,Florine Marie-Laure
Hoegy,Florine Marie-Laure",24
 FREN 320 - Communication et culture V ,2497,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM
We 10:00AM - 11:30AM","KINGSTON RM208
KINGSTON RM208
KINGSTON RM308","Fiore,Francesca
Fiore,Francesca
Fiore,Francesca",29
 GEOE 462 - Advanced Petrogenesis and Metallogenesis ,4122,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Olivo,Gema Ribeiro
Olivo,Gema Ribeiro
Olivo,Gema Ribeiro",10
 GEOL 462 - Advanced Petrogenesis and Metallogenesis ,4077,"001-LSM
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Olivo,Gema Ribeiro
Olivo,Gema Ribeiro
Olivo,Gema Ribeiro",10
 GNDS 335 - Science Fiction and Fantasy ,2641,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","MCLAUGHLIN RM306
MCLAUGHLIN RM306","Tolmie,Jane
Tolmie,Jane",37
 GPHY 209 - Principles of Hydroclimatology ,2854,"004-PRA
Regular",Mo 11:30AM - 1:00PM,MACINTOSH-CORRY RM E104,"Lamoureux,Scott",20
 GPHY 338 - Urban Political Geography ,5545,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","BOTTER RM B143
BOTTER RM B143","Viswanathan,Leela
Viswanathan,Leela",76
 GPHY 342 - Remote Sensing II: Digital Image Processing ,2919,"003-PRA
Regular",Mo 11:30AM - 1:30PM,MACINTOSH-CORRY RM E223,"van Ewijk,Karin",7
 GREK 112B - Introductory Greek ,1804,"002-TUT
Regular",Mo 11:30AM - 12:30PM,THEOLOGICAL RM203,Staff,12
 HEBR 301 - Topics in Hebrew ,5093,"001-IND
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","DUNNING RM10
DUNNING RM10","Haklai,Na'ama
Haklai,Na'ama",9
 HIST 215 - Sport and the Spectacle of Violence from Antiquity to the Renaissance ,2905,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","DUPUIS AUD
DUPUIS AUD","D'Elia,Anthony Francis
D'Elia,Anthony Francis",196
 HIST 274 - Cultural History of Modern France ,2770,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","KINGSTON RM201
KINGSTON RM201","Mah,Harold Everett
Mah,Harold Everett",86
 HIST 893 - 19th Century Colonial North America ,5937,"001-SEM
Regular",Mo 11:30AM - 2:30PM,JOHN WATSON RM207,"Errington,Elizabeth Jane",4
 HLTH 445 - Critical Health Promotion ,5073,"001-SEM
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","KINES & HLTH RM106
KINES & HLTH RM103
KINES & HLTH RM102","Masuda,Jeffrey R
Staff
Masuda,Jeffrey R",23
 KNPE 227 - Exercise Physiology ,4175,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205","Pyke,Kyra Ellen
Pyke,Kyra Ellen",176
" KNPE 336 - Community Field Placement in Exercise, Disability and Aging ",5088,"001-LAB
Regular",Mo 11:30AM - 12:30PM,KINES & HLTH RM107,"McCalpin,Michelle Erma",16
 LAW 135B - Introduction to Legal Skills ,1556,"001-LEC
Law",Mo 11:30AM - 1:00PM,HUMPHREY AUD,"Maur,Mary Jo",207
 LAW 441 - Commercial Law ,1545,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","MACDONALD RM201
MACDONALD RM202","Karton,Joshua
Karton,Joshua",52
 LAW 462 - Wills And Estate Planning ,1459,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","DUNNING RM12
DUNNING RM12","Freedman,David
Freedman,David",68
 LAW 852 - Commercial Law ,6276,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","MACDONALD RM201
MACDONALD RM202","Karton,Joshua
Karton,Joshua",52
 LAW 895 - Wills and Estate Planning ,6381,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","DUNNING RM12
DUNNING RM12","Freedman,David
Freedman,David",68
 LING 320 - Phonology ,4273,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","NICOL RM232
NICOL RM232","Chociej,Joanna
Chociej,Joanna",21
 LISC 426 - Current Concepts in Sensorimotor Neuroscience ,1063,"001-SEM
Regular",Mo 11:30AM - 1:30PM,BOTTER RM B129,"Pare,Martin",30
 MATH 421 - Fourier Series ,5138,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM116
JEFFERY RM116
JEFFERY RM116","Mingo,James A
Mingo,James A
Mingo,James A",13
 MATH 872 - Control Of Stochastic Systems ,5663,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Yuksel,Serdar
Yuksel,Serdar
Yuksel,Serdar",24
 MECH 341 - Fluid Mechanics II ,4448,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Birk,Albrecht Michael
Birk,Albrecht Michael
Birk,Albrecht Michael",190
 MECH 470 - Deformation Processing ,4510,"003-LAB
Regular",Mo 11:30AM - 12:30PM,NICOL RM201,"Pilkey,Keith",14
 MICR 221 - Basic Microbiology ,1074,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L
Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L
Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L",416
 MINE 244 - Underground Mining ,5239,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","De Souza,Euler Magno
De Souza,Euler Magno
De Souza,Euler Magno",25
 MINE 326 - Operations Research ,5247,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Katsabanis,Panagiotis D
Katsabanis,Panagiotis D
Katsabanis,Panagiotis D",34
 MINE 445 - Open Pit Mine Design ,5258,"002-LAB
Regular",Mo 11:30AM - 2:30PM,GOODWIN RM330,"Ortiz Cabrera,Julian Maximiliano",18
 MINE 458 - Process Investigations ,5260,"001-LEC
Regular",Mo 11:30AM - 2:30PM,MILLER RM210,"Kelebek,Sadan",4
 MTHE 472 - Control Of Stochastic Systems ,4394,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Yuksel,Serdar
Yuksel,Serdar
Yuksel,Serdar",24
 MUSC 203 - Romantic and Twentieth-Century Music ,4527,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Tormann,Cynthia
Tormann,Cynthia
Tormann,Cynthia",33
 MUSC 333 - Dalcroze Kodaly and Orff ,5117,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120","Walker,Margaret
Walker,Margaret",11
 NSCI 826 - Cognitive Neuroscience ,5653,"001-SEM
Regular",Mo 11:30AM - 1:30PM,BOTTER RM B129,"Pare,Martin",30
 PHIL 329 - Early Modern Philosophy ,5229,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","DUNNING RM11
DUNNING RM11","Miller,Jon A
Miller,Jon A",57
 PHYS 117B - Introductory Physics ,4693,"013-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM","STIRLING RM409
STIRLING RM410","Staff
Staff",49
 POLS 383 - Law and the Governmental Process ,4812,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","CHERNOFF RM211
CHERNOFF RM211","Farrelly,Colin
Farrelly,Colin",60
 POLS 467 - international Political Economy ,4815,"001-SEM
Regular",Mo 11:30AM - 2:30PM,JOHN WATSON RM122,"Schram,John",20
 POLS 830 - Comparative Politics I ,5764,"001-SEM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM B313,"Csergo,Zsuzsa",9
 POLS 930 - Field Course In Comp. Politics ,5765,"001-SEM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM B313,"Csergo,Zsuzsa",9
 PROF 170B - School and Classroom Leadership: In Pursuit of School Effectiveness ,2562,"001-SEM
Education","Tu 11:30AM - 3:30PM
Mo 11:30AM - 3:30PM
Mo 10:50AM - 12:50PM
Mo 11:30AM - 3:30PM
Mo 11:30AM - 5:50PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan",473
 PROF 171B - School and Classroom Leadership ,2563,"001-SEM
Education","Tu 11:30AM - 3:30PM
Mo 11:30AM - 3:30PM
Mo 10:50AM - 12:50PM
Mo 11:30AM - 3:30PM
Mo 11:30AM - 5:50PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan",473
 PSYC 100B - Principles of Psychology ,3385,"008-LAB
Regular",Mo 11:30AM - 12:30PM,HUMPHREY RM131,Staff,30
 PSYC 100B - Principles of Psychology ,5283,"069-LAB
Regular",Mo 11:30AM - 12:30PM,HUMPHREY RM132,Staff,22
 PSYC 352 - Cognitive and Language Development ,5288,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","BIOSCI RM1103
BIOSCI RM1103","Fitneva,Stanka Atanassova
Fitneva,Stanka Atanassova",77
 PSYC 371 - Research Problems in Behavioural Neuroscience ,3452,"003-LAB
Regular",Mo 11:30AM - 2:30PM,TBA,"Dringenberg,Hans C",13
 PT 884 - Clinical Placement IV ,5029,"001-LEC
Regular",Mo 11:30AM - 1:00PM,BOTTER RM B147,"Law,Melanie Lilith Gwynne",70
 RELS 334 - Jewish Views of the Other ,1034,"001-LSM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM D214,"Dolansky,Shawna",34
 RELS 834 - Jewish Views Of The Other ,5651,"001-LEC
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM D214,"Dolansky,Shawna",34
 SOCY 211 - Introduction to Statistics ,5627,"002-LAB
Regular",Mo 11:30AM - 12:30PM,JEFFERY RM157,"Sytsma,Victoria A",25
" SOCY 363 - Science, Technology and Society ",1230,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Mollers,Norma T
Mollers,Norma T",38
