class,number,section,time,room,prof,enrollment
 CISC 121 - Introduction to Computing Science I ,3514,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","DUPUIS AUD
DUPUIS AUD
DUPUIS AUD","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",204
 CISC 124 - Introduction to Computing Science II ,3484,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI RM1103
BIOSCI RM1103
BIOSCI RM1103","Kunz,Manuela
Kunz,Manuela
Kunz,Manuela",122
 CISC 221 - Computer Architecture ,3521,"004-LAB
Regular",Tu 11:30AM - 1:30PM,GOODWIN RM248,Staff,52
 CISC 454 - Graphics (A) ,3520,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 CISC 854 - Graphics (A) ,4253,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 CIVL 250 - Hydraulics I ,1828,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Hanachi,Houman
Hanachi,Houman
Hanachi,Houman",100
 CIVL 443 - Geoenvironmental Design ,1836,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
We 8:30AM - 9:30AM","ELLIS RM324
ELLIS RM324
ELLIS RM327","Rowe,R. Kerry
Rowe,R. Kerry
Rowe,R. Kerry",45
 CMPE 454 - Computer Graphics ,3542,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 COMM 105 - Business Communications ,3698,"002-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM118
GOODES RM118","Garnier,Lori
Garnier,Lori",82
 COMM 112 - Intro To Management Accounting ,3615,"005-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM153
GOODES RM153","McConomy,David
McConomy,David",75
 COMM 317 - Auditing ,3646,"002-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM102
GOODES RM102","Webster,Erin Kathleen
Webster,Erin Kathleen",45
 COMM 318 - Accounting Theory ,3648,"002-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM 101
GOODES RM 101","Hussan,Sameera
Hussan,Sameera",22
 COMM 381 - Business Law I ,3674,"002-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM304
GOODES RM304","Osanic,Phil
Osanic,Phil",52
 COMM 382 - Business Law II ,3691,"002-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","GOODES RM 103
GOODES RM 103","Kissick,Peter W
Kissick,Peter W",26
 COMM 389 - Topics In Industrial Relations ,4840,"001-LEC
Regular",Tu 11:30AM - 2:30PM,GOODES RM 305,"Coulter,Christine",33
 DEVS 392 - Topics in Development Studies I ,1917,"001-LEC
Regular",Tu 11:30AM - 2:30PM,MACINTOSH-CORRY RM E229,"Soederberg,Susanne M",48
 DEVS 802 - Cultural Politics of Development ,1928,"001-SEM
Regular",Tu 11:30AM - 2:30PM,MACINTOSH-CORRY RM A416,"Day,Richard J F",10
 ECON 483 - Seminar In Microeconomics IV ,1963,"001-SEM
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","TBA
TBA","Hartwick,John M
Hartwick,John M",15
 ELEC 274 - Computer Architecture ,3557,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM201
KINGSTON RM201
KINGSTON RM201","Athersych,David
Athersych,David
Athersych,David",106
 ELEC 274 - Computer Architecture ,3558,"002-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Karamat,Tashfeen Bin
Karamat,Tashfeen Bin
Karamat,Tashfeen Bin",125
 ELEC 448 - Introduction To Robotics ,4987,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","GOODWIN RM254
GOODWIN RM254
GOODWIN RM254","Iqbal,Umar
Iqbal,Umar
Iqbal,Umar",53
 ENCH 322 - Chem Bond: Comp & Spectro. ,2731,"002-TUT
Regular",Tu 11:30AM - 12:30PM,GOODWIN RM247,"Carrington,Tucker",32
 ENGL 290 - Seminar in Literature Interpretation ,2018,"001-SEM
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","KINGSTON RM205
KINGSTON RM205","Evans,Heather A
Evans,Heather A",25
 ENGL 466 - Topics in Modern/Contemporary Canadian Literature I ,2038,"001-SEM
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","ELLIS RM218
ELLIS RM218","Fachinger,Petra
Fachinger,Petra",25
 ENPH 213 - Computational Eng. Physics ,4722,"004-TUT
Regular",Tu 11:30AM - 12:30PM,BEAMISH-MUNRO RM213,"Robbie,Kevin J",70
 ENSC 321 - Environmental Justice in Global Context ,2057,"002-SEM
Regular",Tu 11:30AM - 12:30PM,BIOSCI RM2109,Staff,19
 FILM 250B - Fundamentals of Media Production ,2106,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Tu 11:30AM - 1:00PM
Tu 11:30AM - 1:00PM","IBCPA RM222
IBCPA RM336
IBCPA RM118","Mackey,Clarke W,
Pelstring,Emily
Staff
Pelstring,Emily",91
 FILM 351 - Documentary Production ,2348,"002-LAB
Regular",Tu 11:30AM - 2:30PM,IBCPA RM312,"Jansen,Alex",16
" FILM 400 - Special Topics in Film, Media, and Cultural Studies ",2166,"001-LEC
Regular",Tu 11:30AM - 2:30PM,IBCPA RM 307,"Kibbins,Gary",19
 FREN 150B - Français intermédiaire ,2508,"005-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","MACINTOSH-CORRY RM D216
ELLIS RM333","Sackey,Donald
Sackey,Donald",38
 FREN 324 - Le roman français du 20e siècle ,2557,"001-LEC
Regular",Tu 11:30AM - 2:30PM,JEFFERY RM110,"Lefort-Farreau,Julien",25
 FREN 424 - Le roman français du 20e siècle I ,3166,"001-LEC
Regular",Tu 11:30AM - 2:30PM,JEFFERY RM110,"Lefort-Farreau,Julien",25
 FREN 450 - Travaux pratiques: stylistique et traduction ,2498,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","ELLIS RM319
ELLIS RM319","Reyes,Michael C
Reyes,Michael C",30
 GEOE 235 - Gen & Char Solid Earth Mtls ,4095,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Layton-Matthews,Daniel
Layton-Matthews,Daniel
Layton-Matthews,Daniel",54
 GEOE 333 - Terrain Evaluation ,4103,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",62
 GEOE 466 - Isotopes & The Environment ,5055,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GEOL 235 - Igneous and Metamorphic Petrology ,4055,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Layton-Matthews,Daniel
Layton-Matthews,Daniel
Layton-Matthews,Daniel",54
 GEOL 333 - Terrain Evaluation ,4062,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",62
 GEOL 466 - Isotopes and the Environment ,5076,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GEOL 866 - Isotopes And The Environment ,6245,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GNDS 410 - Special Topics in Gender Studies ,2644,"001-LEC
Regular",Tu 11:30AM - 2:30PM,THEOLOGICAL RM209,"Tolmie,Jane",17
 GPHY 101 - Human Geography ,2900,"002-SEM
Regular",Tu 11:30AM - 1:00PM,ELLIS RM321,"Godlewska,Anne Marie Claire",121
 GPHY 209 - Principles of Hydroclimatology ,2852,"002-PRA
Regular",Tu 11:30AM - 1:00PM,MACINTOSH-CORRY RM E104,"Lamoureux,Scott",17
 GPHY 247 - Introduction to Statistics ,2877,"003-LAB
Regular",Tu 11:30AM - 1:00PM,ELLIS RM333,"Nelson,William",22
 GPHY 339 - Medical Geography ,2892,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","MCLAUGHLIN RM315
MCLAUGHLIN RM315","Rosenberg,Mark Warren
Rosenberg,Mark Warren",100
 GREK 112B - Introductory Greek ,1802,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Callon,Callie
Callon,Callie
Callon,Callie",22
 GREK 208B - Intermediate Greek ,1803,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JOHN WATSON RM522
JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis
D'Elia,Anthony Francis",4
 GRMN 202 - Intermediate German II ,4239,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","KINGSTON RM204
KINGSTON RM204","Holzschuh Sator,Monika
Holzschuh Sator,Monika",12
 GRMN 311 - German Language and Culture through 18th- and 19th-Century Literature ,5091,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","KINGSTON RM208
KINGSTON RM208","Arndt,Christiane
Arndt,Christiane",8
 HIST 244 - Selected Topics in History ,2908,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","HUMPHREY AUD
HUMPHREY AUD","Cook,Vaneesa
Cook,Vaneesa",135
 HIST 341B - The Reformation ,2935,"001-SEM
Regular",Tu 11:30AM - 2:30PM,MACINTOSH-CORRY RM D405,"Bailey,Richard G",21
 HIST 468B - Topics in Modern European Intellectual and Cultural History ,2772,"001-SEM
Regular",Tu 11:30AM - 2:30PM,JEFFERY RM422,"Mah,Harold Everett",17
 HIST 481 - History vs Pseudohistory ,6320,"001-SEM
Regular",Tu 11:30AM - 2:30PM,THEOLOGICAL RM203,"Caron,Caroline-Isabelle",22
 HIST 868B - European Intellectual History ,2820,"001-SEM
Regular",Tu 11:30AM - 2:30PM,JEFFERY RM422,"Mah,Harold Everett",17
 IDIS 302 - Race and Racism ,2925,"004-TUT
Regular",Tu 11:30AM - 12:30PM,MACINTOSH-CORRY RM D122,"Kobayashi,Audrey",14
 KNPE 254 - Biomechanical Analysis of Human Movement ,5075,"002-TUT
Regular","Tu 11:30AM - 12:30PM
Tu 11:30AM - 12:30PM","KINES & HLTH RM202
KINES & HLTH RM203","Staff
Staff",26
 KNPE 365 - Physical Activity and Health Behaviour Counseling ,4185,"002-LAB
Regular",Tu 11:30AM - 1:30PM,KINES & HLTH RM106,Staff,18
 KNPE 429 - Cardiovascular and Respiratory Control in Exercise ,4214,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM D214","Tschakovsky,Michael E
Tschakovsky,Michael E",44
 LAW 173B - Criminal Law ,1548,"001-LEC
Law","Tu 11:30AM - 1:00PM
Th 11:30AM - 1:00PM","MACDONALD RM3
MACDONALD RM4","Stuart,Donald R
Stuart,Donald R",48
 LAW 339 - Advanced Torts ,1449,"001-SEM
Law",Tu 11:30AM - 2:30PM,MACDONALD RM400,"Hanson,Lynne P",28
 LAW 535 - Equality Rights and the Charter ,1751,"001-SEM
Law",Tu 11:30AM - 2:30PM,MACDONALD RM100,"Baines,Beverley",20
 LAW 835 - Equality Rights & The Charter ,6248,"001-LEC
Law",Tu 11:30AM - 2:30PM,MACDONALD RM100,"Baines,Beverley",20
 LLCU 102 - Beg Language & Culture II ,4281,"001-SEM
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","DUNNING RM10
DUNNING RM10","Brinklow,Nathan
Staff",11
 MATH 210 - Rings and Fields ,4329,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Yui,Noriko
Yui,Noriko
Yui,Noriko",68
 MATH 272 - Applications of Numerical Methods ,4336,"005-LAB
Regular","Tu 11:30AM - 12:30PM
Tu 11:30AM - 12:30PM","JEFFERY RM155
JEFFERY RM157","Staff
Staff",78
" MATH 439 - Lagrangian Mechanics, Dynamics, and Control ",4347,"002-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM102,"Lewis,Andrew D",19
 MATH 836 - Lagrangian Mechanics. Dynamics & Control ,5660,"002-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM102,Staff,19
 MECH 323 - Machine Design I ,4442,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Kim,Il Yong
Kim,Il Yong
Kim,Il Yong",235
 MICR 451 - Selected Topics in Viral Pathogen ,1089,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM","ELLIS RM327
ELLIS RM327","Raptis,Leda Helen
Raptis,Leda Helen",23
 MINE 448 - Underground Design ,5253,"001-LEC
Regular",Tu 11:30AM - 1:30PM,GOODWIN RM330,"McKinnon,Stephen D",15
 MINE 471 - Mine-Mechanical Design Project ,5262,"001-LEC
Regular",Tu 11:30AM - 1:30PM,TBA,"Daneshmend,Laeeque K",11
 MPA 826 - Ethics In The Public Service ,6132,"001-LEC
Regular",Tu 11:30AM - 2:20PM,TBA,"Brock,Kathy L",14
 MTHE 272 - Applications Numerical Methods ,4405,"005-LAB
Regular","Tu 11:30AM - 12:30PM
Tu 11:30AM - 12:30PM","JEFFERY RM155
JEFFERY RM157","Staff
Staff",78
" MTHE 439 - Lagrangian Mechcanics, Dynamics Control ",4399,"002-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM102,Staff,19
 PHGY 214B - Mammalian Physiology ,1068,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A",401
 PHIL 153 - The State and the Citizen ,5226,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Fairfield,Paul
Fairfield,Paul
Fairfield,Paul",122
 PHIL 473 - Philosophical Logic ,5233,"001-SEM
Regular",Tu 11:30AM - 2:30PM,MACINTOSH-CORRY RM D211,"Mozersky,Joshua M",13
 PHIL 845 - Major Figures I ,5830,"001-LEC
Regular",Tu 11:30AM - 2:30PM,JOHN WATSON RM122,"Miller,Jon A",7
 PHIL 873 - Philosophical Logic ,6274,"001-SEM
Regular",Tu 11:30AM - 2:30PM,TBA,"Mozersky,Joshua M",1
 PHYS 104B - Fundamental Physics ,4652,"001-LDI
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Martin,Ryan D
Martin,Ryan D
Martin,Ryan D",157
 PHYS 106B - General Physics ,4655,"001-LDI
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Martin,Ryan D
Martin,Ryan D
Martin,Ryan D",157
 PHYS 117B - Introductory Physics ,4679,"007-LAB
Regular","Tu 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM","STIRLING RM409
STIRLING RM410","Staff
Staff",76
 PHYS 117B - Introductory Physics ,5902,"084-LAB
Regular","Tu 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM","STIRLING RM409
STIRLING RM410","Staff
Staff",76
 PHYS 216 - Introduction to Astrophysics ,4660,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM401
STIRLING RM401
STIRLING RM401","Courteau,Stephane
Courteau,Stephane
Courteau,Stephane",31
 POLS 261 - International Politics ,5162,"003-TUT
Regular",Tu 11:30AM - 12:30PM,MACINTOSH-CORRY RM C508,"von Hlatky,Stefanie",25
 POLS 462 - Studies in National Security ,4834,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Mo 8:30AM - 10:00AM
We 2:30PM - 4:00PM
Tu 11:30AM - 1:00PM","DUNNING RM10
MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM C420
MACINTOSH-CORRY RM C420","Boulden,Jane Louise
Boulden,Jane Louise
Boulden,Jane Louise
Boulden,Jane Louise",46
 PROF 170B - School and Classroom Leadership: In Pursuit of School Effectiveness ,2562,"001-SEM
Education","Tu 11:30AM - 3:30PM
Mo 11:30AM - 3:30PM
Mo 10:50AM - 12:50PM
Mo 11:30AM - 3:30PM
Mo 11:30AM - 5:50PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan",473
 PROF 171B - School and Classroom Leadership ,2563,"001-SEM
Education","Tu 11:30AM - 3:30PM
Mo 11:30AM - 3:30PM
Mo 10:50AM - 12:50PM
Mo 11:30AM - 3:30PM
Mo 11:30AM - 5:50PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan
Wilikinson,Alan",473
 PSYC 100B - Principles of Psychology ,3394,"017-LAB
Regular",Tu 11:30AM - 12:30PM,HUMPHREY RM131,Staff,31
 PSYC 100B - Principles of Psychology ,3423,"046-LAB
Regular",Tu 11:30AM - 12:30PM,HUMPHREY RM132,Staff,25
 PSYC 380 - Advanced Perception ,3479,"001-LSM
Regular","Fr 1:00PM - 2:30PM
Tu 11:30AM - 1:00PM","HUMPHREY RM131
KINES & HLTH RM107","Troje,Nikolaus
Troje,Nikolaus",14
 PSYC 399 - Selected Topics in Psychology II ,3464,"001-LLB
Regular",Tu 11:30AM - 2:30PM,HUMPHREY RM219,"Ji,Li-Jun",22
 PSYC 430 - The Self ,5676,"001-SEM
Regular",Tu 11:30AM - 2:30PM,HUMPHREY RM223,"Jacobson,Jill A",29
 PT 855 - Cardiorespiratory Function I ,5018,"001-LEC
Regular","Mo 1:00PM - 2:30PM
Tu 11:30AM - 1:00PM
Mo 1:00PM - 2:30PM
Mo 1:00PM - 2:30PM","BOTTER RM B139
RICHARDSON LAB RM104
DUNNING RM11
BOTTER RM B139","Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana",71
 PT 864 - Complex Health Conditions ,5024,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Tu 11:30AM - 2:30PM
Tu 2:30PM - 4:00PM
We 12:30PM - 2:30PM","BOTTER RM B143
BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L",70
 SOCY 122B - Introduction to Sociology ,1156,"002-LEC
Regular","Tu 11:30AM - 12:30PM
Fr 12:30PM - 1:30PM","ETHERINGTON AUD
ETHERINGTON AUD","Beamish,Robin B
Beamish,Robin B",237
 SOCY 122B - Introduction to Sociology ,1169,"015-TUT
Regular",Tu 11:30AM - 12:30PM,KINGSTON RM210,Staff,18
 SOCY 122B - Introduction to Sociology ,1170,"016-TUT
Regular",Tu 11:30AM - 12:30PM,KINGSTON RM209,Staff,12
 SOCY 235 - Race and Racialization ,5613,"002-TUT
Regular",Tu 11:30AM - 12:30PM,DUNNING RM27,Staff,47
 SOCY 303 - Selected Topics in Feminist Sociology ,1246,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Kay,Fiona M
Kay,Fiona M",80
 SPAN 112 - Beginning Spanish II ,4296,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","KINGSTON RM104
KINGSTON RM104","Chamberlain,Monica
Chamberlain,Monica",39
 SURP 819 - Quantitative Methods ,6032,"001-LEC
Regular","Th 8:30AM - 11:30AM
Tu 11:30AM - 1:00PM","DUNNING RM11
DUNNING RM11","Collins,Patricia
Collins,Patricia",54
 EDUC 892 - Topics. in Quantitative Research ,3221,"001-LEC
Regular","Tu 12:00PM - 3:00PM
Tu 12:00PM - 3:00PM","DUNCAN MCARTHUR RM A301N
DUNCAN MCARTHUR RM A301S","Berg,Derek
Berg,Derek",17
 LAW 438B - Queen's Business Law Clinic ,1456,"001-SEM
Law",Tu 12:00PM - 2:00PM,TBA,"Hurley,Christian James",16
 PACT 237 - Practicum in Physical Activity for Children ,4136,"002-PRA
Regular",Tu 12:00PM - 3:30PM,TBA,Staff,20
 APSC 142 - Intro Computer Program Engrs ,3831,"306-LAB
Regular","Tu 12:30PM - 2:30PM
Tu 12:30PM - 2:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",74
 APSC 142 - Intro Computer Program Engrs ,3916,"316-LAB
Regular","Tu 12:30PM - 2:30PM
Tu 12:30PM - 2:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",74
 ARTC 804 - Scienc. Meth. For Conservator ,6169,"002-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Murray,Alison",12
 ARTC 853 - Artifact Consv. Practice III ,6170,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Anastassiades,Amandina",7
 ARTC 862 - Paintings Consv. Practice II ,6171,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",4
 ARTC 864 - Paintings Consv. Practice IV ,6172,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",3
 ARTC 872 - Paper Obj. Consv. Practice II ,6173,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Hill,Rosaleen",7
 BCHM 218 - Molecular Biology ,1100,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Allingham,John S,
Ormiston,Mark,
Pennimpede,Tracie
Allingham,John S,
Ormiston,Mark,
Petkovich,Patrick Martin
Allingham,John S,
Ormiston,Mark,
Petkovich,Patrick Martin",450
 BIOL 441 - Molecular Genetics ,1777,"002-LAB
Regular",Tu 12:30PM - 1:30PM,BIOSCI RM1341,"Bendena,William George,
Walker,Virginia Katrina",11
 CHEE 210 - Thermodynamic Property Of Fluids ,2273,"002-TUT
Regular",Tu 12:30PM - 1:30PM,STIRLING RM B,"Hudon,Nicolas",133
 CHEE 405B - Biochem/Biomed Research Projec ,2289,"001-IND
Regular",TuTh 12:30PM - 2:30PM,STIRLING RM401,"Poirier,David",16
 CHEE 406B - Bioenvironmental Research Proj ,2290,"001-IND
Regular",TuTh 12:30PM - 2:30PM,STIRLING RM401,"Poirier,David",16
 CHEE 408B - Bioengineering Research Project ,2322,"001-IND
Regular","Th 12:30PM - 2:30PM
Tu 12:30PM - 2:30PM","STIRLING RM401
STIRLING RM401","Poirier,David
Poirier,David",16
 CHEE 421B - Research Project ,2323,"001-IND
Regular","Th 12:30PM - 2:30PM
Tu 12:30PM - 2:30PM","STIRLING RM401
STIRLING RM401","Poirier,David
Poirier,David",16
 CHEE 484 - Bioremediation ,2325,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM200
KINGSTON RM200
KINGSTON RM200","Ramsay,Juliana
Ramsay,Juliana
Ramsay,Juliana",43
 CHEM 425 - Self Assembly and Materials ,2743,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","CHERNOFF RM211
CHERNOFF RM211
CHERNOFF RM211","Liu,Guojun
Liu,Guojun
Liu,Guojun",27
 CHIN 200B - Introductory Mandarin Chinese II ,4232,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM108
KINGSTON RM108
KINGSTON RM108","Bai,Xuelin
Bai,Xuelin
Bai,Xuelin",16
 CISC 124 - Introduction to Computing Science II ,3518,"004-LAB
Regular",Tu 12:30PM - 2:30PM,JEFFERY RM155,"Kunz,Manuela",19
 CIVL 222 - Numerical Methods ,1825,"003-TUT
Regular",Tu 12:30PM - 2:30PM,ELLIS RM226,Staff,54
 CIVL 372 - Water and Wastewater ,1851,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","BIOSCI RM1102
BIOSCI RM1102
BIOSCI RM1102","Anderson,Bruce C
Anderson,Bruce C
Anderson,Bruce C",103
 CIVL 431 - Infrastructure Rehabilitation ,1855,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Hoult,Neil
Hoult,Neil
Hoult,Neil",63
